20.793543,34.530586,22.040188,13.306333,2.1388216,3.6405957,7.6923933,4.8366146,3.5733726,19.291224,149.34622,9.925205,33.73937,138.58354,9.959552,19.0
20.444893,33.802998,20.529196,13.522399,1.4613799,3.6960201,7.2822943,3.4018044,3.674335,16.022398,152.89833,9.331583,29.561684,141.34378,8.110732,19.0
20.304691,33.258446,18.932264,13.731756,1.5972857,3.491423,7.4896545,3.3090448,3.7479799,15.878682,152.9382,9.112271,29.804056,141.31754,7.808054,19.0
20.896513,33.613297,20.2076,13.637396,1.7735112,3.6635747,7.217763,3.4732752,3.3228536,15.516454,152.47537,8.406193,31.765316,138.50879,7.5360045,19.0
21.134356,33.974373,21.381462,13.728394,1.6754056,3.5924616,7.271404,3.383289,3.4289477,15.734557,152.78706,8.492847,32.02144,138.518,7.48054,19.0
20.066898,34.25567,20.301722,13.613803,1.5708333,3.6144865,7.248631,3.038519,3.5942967,15.973459,153.0823,9.038968,29.490696,141.467,7.3434176,19.0
19.848574,34.15416,19.943714,13.495077,1.5862585,3.796138,7.216558,3.258883,3.3127131,16.690123,152.1787,8.822275,31.6343,139.79779,7.5772305,19.0
19.608585,33.87208,18.834415,13.19158,1.6491795,3.7906199,7.061895,3.062785,3.3528538,16.445587,152.32532,8.961061,32.396828,138.85469,7.8559446,19.0
19.806623,33.101788,17.621979,13.301397,1.5460466,3.9202769,7.08485,3.1770308,3.3022318,16.554539,151.78154,8.8158045,31.677002,139.2203,8.048709,19.0
19.596851,30.723658,16.08685,13.758873,1.6362764,3.9065073,7.892614,1.9318655,4.517139,18.67693,150.48618,9.798715,27.231613,141.99657,8.252168,19.0
19.26769,30.928823,18.00311,14.013725,1.4758962,3.8327212,8.2216,2.0672312,4.834274,19.479445,149.925,10.394474,24.921017,143.98065,8.105453,19.0
18.922508,31.892853,20.841469,13.052818,2.1418433,4.1614685,7.5503135,1.8930982,4.475272,16.44546,155.29558,10.747708,23.3901,149.05025,7.506968,19.0
19.893524,32.570602,22.31655,13.270357,1.9656262,3.8729417,7.6858954,2.06131,4.6098504,16.384195,155.9733,11.06282,24.419489,149.95699,7.8085833,19.0
20.311365,32.65279,18.27169,13.915709,1.7559487,3.7178524,7.592561,2.2762744,4.3533573,16.911001,154.17169,10.431393,27.554207,145.75319,7.8587494,19.0
20.129202,32.84697,21.052444,13.428026,2.2033677,3.9525511,7.781143,1.9721692,4.7248564,17.241966,154.11485,10.702992,26.503757,146.61726,7.9369106,19.0
19.443325,32.907207,20.505375,13.77692,2.1413891,3.7500174,7.8312144,1.945429,4.617985,17.439241,153.1193,10.675309,24.855263,146.9957,7.6226053,19.0
19.756807,29.398794,16.544561,13.435541,1.8184547,2.1468968,8.314321,3.268248,4.295096,16.262732,153.29662,9.323082,23.605196,147.38518,8.538016,19.0
21.109604,31.754398,22.389547,13.11843,1.5184083,2.5137272,8.244869,2.252342,5.348187,18.050997,153.15347,10.789566,24.744968,149.42639,8.520432,19.0
22.508575,33.198437,21.705414,13.560812,1.6328921,2.7982118,8.954493,3.299927,4.4415274,20.74614,148.41275,9.169275,27.696928,142.18121,8.156583,19.0
24.608715,33.679634,13.697089,13.999367,1.8637555,2.9077199,8.938431,3.148445,4.9377904,24.563667,144.55042,12.190046,18.243673,148.45851,8.229942,19.0
23.10363,34.9634,14.193827,14.407393,1.9759793,3.5281212,9.907738,2.7302248,5.4337244,25.377043,144.00204,12.099121,18.398445,147.86365,8.45751,19.0
22.896374,36.042942,15.03869,14.2949505,2.2744584,3.8844955,9.447374,3.262546,4.394197,24.233545,144.5808,9.630508,22.709091,144.8888,6.8749204,19.0
23.81851,35.569706,11.297406,14.040397,1.7044032,4.4180446,8.71473,3.2210658,4.0368657,24.187534,143.81764,9.180144,26.726734,140.26614,6.9845304,19.0
23.608723,35.26169,10.771058,14.301745,1.6928062,4.247992,9.262197,3.1266048,4.5422363,25.765085,141.99298,9.636271,27.228085,139.72983,7.2233257,19.0
23.202232,35.86272,31.192654,12.983283,2.11301,4.191591,8.458828,2.947208,3.922798,23.17179,144.28287,8.082676,42.265343,127.50023,7.855391,19.0
23.018044,36.91078,29.923126,13.525572,1.9998597,4.4133034,9.119415,2.7303467,4.508672,22.861322,144.04884,8.801993,37.884617,131.36499,8.422885,19.0
24.428785,36.929016,27.175201,13.612379,2.0168025,4.319826,8.500187,2.7118142,3.8553977,21.215265,145.63904,8.127867,38.894264,129.81639,7.673488,19.0
23.942223,36.29646,28.649921,13.554407,1.929362,4.5881944,8.767097,2.1455739,4.282704,20.937445,147.26582,8.674638,36.510246,133.87212,7.8954525,19.0
22.790754,36.10169,23.040222,13.782606,1.9318638,4.03222,8.739962,2.6936083,4.3365927,21.148659,146.5523,8.955126,33.999466,135.90671,7.7273245,19.0
24.396776,37.003048,26.742336,13.579752,2.2540197,4.4961915,8.563278,2.1725407,4.2744036,20.35915,147.5332,8.489409,35.79233,134.50197,7.4729047,19.0
