27.53477,30.38896,55.677444,15.491001,159.25145,16.632904,19.173784,154.74289,33.032528,18.617945,155.09659,26.059074,20.688856,156.85669,21.885145,4.0
30.169931,32.309708,54.94691,15.061676,159.75226,15.848059,19.218618,154.70792,37.624012,19.540607,154.66049,29.789331,23.456358,155.60562,24.043543,4.0
29.685097,32.406967,52.606266,15.258593,159.68579,17.791677,19.676033,154.84369,44.52323,20.239862,154.81697,31.981739,24.114073,155.99417,24.610834,4.0
28.926659,31.971409,58.20315,14.470051,161.26271,17.664858,18.842215,156.02158,49.143963,19.58482,155.7712,32.78378,23.066483,156.96407,24.199114,4.0
26.660095,30.70138,56.073635,14.998335,160.74437,18.845867,18.939583,155.57954,42.328053,18.848219,155.43175,28.642237,20.893574,156.46278,22.34494,4.0
26.413267,30.695345,57.314735,14.729804,160.55676,16.73083,18.324965,155.47092,40.306664,18.010427,155.64677,27.516705,20.38572,156.85951,21.562647,4.0
27.004131,31.494822,58.311455,16.417042,159.5917,16.643772,20.205002,153.77629,44.91937,20.108757,153.89047,29.763384,22.0262,156.32338,22.771173,4.0
29.338867,32.03963,53.36541,15.626127,159.14438,15.401629,19.600864,153.96762,36.029118,20.24515,153.6713,29.103622,23.353481,155.58878,22.774076,4.0
28.023531,31.532112,52.884205,15.114461,160.59601,15.482298,18.372576,154.93745,33.042927,18.27055,154.75043,25.877567,20.811441,157.0098,20.866617,4.0
29.896431,31.70231,54.62467,15.001969,160.20041,16.120884,18.959097,154.9148,39.32688,19.397333,154.58945,29.11207,22.987324,155.34787,22.580477,4.0
29.102959,31.491976,54.691483,15.519445,159.55637,16.707026,19.124626,154.67438,41.32223,19.715385,153.96547,30.176788,22.803242,154.7735,23.42242,4.0
30.057154,32.006386,54.172234,16.381048,158.16373,17.076014,20.993387,152.733,46.812046,21.365986,152.98112,32.898098,24.980568,154.62172,24.441628,4.0
29.884178,31.784618,54.09876,16.288412,158.28633,16.904837,20.987503,153.01622,44.9982,21.677721,152.86052,32.112324,24.718197,154.17494,24.514675,4.0
26.525835,31.065062,58.145317,15.804355,159.1441,16.275574,19.250265,153.8642,37.165707,18.908619,153.75833,26.83203,19.833042,156.04044,20.850512,4.0
22.779976,29.121277,60.196926,14.758752,159.69083,17.467344,18.905527,154.79732,42.355507,19.16809,154.64493,29.637995,21.744505,155.11087,23.805935,4.0
